"Village_Code","City_Area","Target","Sub_District","Unvaccinated","Vaccinated","date"
"3175091002","JAKARTA TIMUR",66364,"CIBUBUR",9891,107023,2022-01-31
"3171011002","JAKARTA PUSAT",15390,"CIDENG",2700,24281,2022-01-31
"3174091003","JAKARTA SELATAN",38497,"CIGANJUR",5576,62331,2022-01-31
"3175051003","JAKARTA TIMUR",41419,"CIJANTUNG",6600,65741,2022-01-31
"3171061003","JAKARTA PUSAT",8274,"CIKINI",1309,12896,2022-01-31
"3174081006","JAKARTA SELATAN",10547,"CIKOKO",1589,17043,2022-01-31
"3174061001","JAKARTA SELATAN",51752,"CILANDAK BARAT",7959,83992,2022-01-31
"3174041003","JAKARTA SELATAN",25145,"CILANDAK TIMUR",3912,40432,2022-01-31
"3175101002","JAKARTA TIMUR",27635,"CILANGKAP",4227,44416,2022-01-31
"3175041006","JAKARTA TIMUR",40181,"CILILITAN",7137,61752,2022-01-31
"3172041001","JAKARTA UTARA",43609,"CILINCING",8757,63812,2022-01-31
"3175101001","JAKARTA TIMUR",26104,"CIPAYUNG",3951,42211,2022-01-31
"3174091006","JAKARTA SELATAN",38303,"CIPEDAK",5536,62123,2022-01-31
"3174061005","JAKARTA SELATAN",26704,"CIPETE SELATAN",4453,42782,2022-01-31
"3174071010","JAKARTA SELATAN",34102,"CIPETE UTARA",5672,53768,2022-01-31
"3175021003","JAKARTA TIMUR",39306,"CIPINANG",6064,62727,2022-01-31
"3175031007","JAKARTA TIMUR",35212,"CIPINANG BESAR SELATAN",6827,52550,2022-01-31
"3175031008","JAKARTA TIMUR",45319,"CIPINANG BESAR UTARA",8844,67275,2022-01-31
"3175031005","JAKARTA TIMUR",32824,"CIPINANG CEMPEDAK",6108,50798,2022-01-31
"3175081005","JAKARTA TIMUR",42308,"CIPINANG MELAYU",6968,67113,2022-01-31
"3175031006","JAKARTA TIMUR",55243,"CIPINANG MUARA",10006,84893,2022-01-31
"3174051003","JAKARTA SELATAN",39937,"CIPULIR",7240,61285,2022-01-31
"3175091001","JAKARTA TIMUR",64594,"CIRACAS",10374,101748,2022-01-31
"3175041003","JAKARTA TIMUR",24609,"DUKUH",3884,38887,2022-01-31
"3175071001","JAKARTA TIMUR",61160,"DUREN SAWIT",11114,94658,2022-01-31
"3174081004","JAKARTA SELATAN",28319,"DUREN TIGA",4868,44217,2022-01-31
"3173051005","JAKARTA BARAT",60138,"DURI KEPA",10437,94457,2022-01-31
"3173011002","JAKARTA BARAT",77923,"DURI KOSAMBI",14143,118277,2022-01-31
"3171011006","JAKARTA PUSAT",19610,"DURI PULO",3633,29470,2022-01-31
"3173041011","JAKARTA BARAT",14259,"DURI SELATAN",2214,22763,2022-01-31
"3173041003","JAKARTA BARAT",19844,"DURI UTARA",3093,31407,2022-01-31
"3171081003","JAKARTA PUSAT",18243,"GALUR",3114,27989,2022-01-31
"3171011001","JAKARTA PUSAT",2191,"GAMBIR",402,3390,2022-01-31
"3174061004","JAKARTA SELATAN",22119,"GANDARIA SELATAN",3596,35183,2022-01-31
"3174071009","JAKARTA SELATAN",39922,"GANDARIA UTARA",6765,62934,2022-01-31
"3175051001","JAKARTA TIMUR",35755,"GEDONG",6166,55999,2022-01-31
"3171071001","JAKARTA PUSAT",3127,"GELORA",531,4974,2022-01-31
"3173031007","JAKARTA BARAT",7837,"GLODOK",1060,13185,2022-01-31
"3171061004","JAKARTA PUSAT",4100,"GONDANGDIA",841,6356,2022-01-31
"3173021001","JAKARTA BARAT",16876,"GROGOL",2912,26394,2022-01-31
"3174051005","JAKARTA SELATAN",44251,"GROGOL SELATAN",7716,68699,2022-01-31
"3174051004","JAKARTA SELATAN",42494,"GROGOL UTARA",7603,65702,2022-01-31
"3174021007","JAKARTA SELATAN",3985,"GUNTUR",674,6384,2022-01-31
"3174071002","JAKARTA SELATAN",9436,"GUNUNG",1580,15130,2022-01-31
"3171031005","JAKARTA PUSAT",19199,"GUNUNG SAHARI SELATAN",3205,30320,2022-01-31
"3171021004","JAKARTA PUSAT",16650,"GUNUNG SAHARI UTARA",2569,27124,2022-01-31
"3175081004","JAKARTA TIMUR",28363,"HALIM PERDANA KUSUMAH",3112,49090,2022-01-31
"3171031003","JAKARTA PUSAT",22557,"HARAPAN MULIA",3701,35445,2022-01-31
"3174091001","JAKARTA SELATAN",62389,"JAGAKARSA",8707,102298,2022-01-31
"3175021007","JAKARTA TIMUR",32757,"JATI",5264,52669,2022-01-31
"3174041002","JAKARTA SELATAN",37502,"JATI PADANG",6083,59528,2022-01-31
"3173071004","JAKARTA BARAT",28738,"JATI PULO",4948,44055,2022-01-31
"3175061001","JAKARTA TIMUR",84160,"JATINEGARA",15269,129077,2022-01-31
"3175021004","JAKARTA TIMUR",24632,"JATINEGARA KAUM",3772,38993,2022-01-31
"3173021004","JAKARTA BARAT",30266,"JELAMBAR",4779,48976,2022-01-31
"3173021006","JAKARTA BARAT",38246,"JELAMBAR BARU",5945,62005,2022-01-31
"3173041006","JAKARTA BARAT",29314,"JEMBATAN BESI",5802,42879,2022-01-31
"3173041008","JAKARTA BARAT",21021,"JEMBATAN LIMA",3893,31561,2022-01-31
"3173081005","JAKARTA BARAT",40839,"JOGLO",7117,63714,2022-01-31
"3171081001","JAKARTA PUSAT",37488,"JOHAR BARU",6072,59225,2022-01-31
"3173041002","JAKARTA BARAT",23856,"KALI ANYAR",4060,36530,2022-01-31
"3172041004","JAKARTA UTARA",67684,"KALIBARU",15706,92113,2022-01-31
"3174081002","JAKARTA SELATAN",41994,"KALIBATA",8148,63181,2022-01-31
"3173061001","JAKARTA BARAT",72447,"KALIDERES",12678,112992,2022-01-31
"3175051004","JAKARTA TIMUR",43212,"KALISARI",6483,69627,2022-01-31
"3173061004","JAKARTA BARAT",53783,"KAMAL",10769,79336,2022-01-31
"3172011002","JAKARTA UTARA",12930,"KAMAL MUARA",2099,20274,2022-01-31
"3171071007","JAKARTA PUSAT",11358,"KAMPUNG BALI",2135,16848,2022-01-31
"3175031001","JAKARTA TIMUR",25717,"KAMPUNG MELAYU",4916,38301,2022-01-31
"3171081002","JAKARTA PUSAT",21237,"KAMPUNG RAWA",3044,33480,2022-01-31
"3175041002","JAKARTA TIMUR",43993,"KAMPUNG TENGAH",9129,64451,2022-01-31
"3173011005","JAKARTA BARAT",134466,"KAPUK",27226,198737,2022-01-31
"3172011003","JAKARTA UTARA",35781,"KAPUK MUARA",6028,57024,2022-01-31
"3171021002","JAKARTA PUSAT",25761,"KARANG ANYAR",4241,40518,2022-01-31
"3174021004","JAKARTA SELATAN",9623,"KARET",1611,15154,2022-01-31
"3174021003","JAKARTA SELATAN",16055,"KARET KUNINGAN",2651,25331,2022-01-31
"3174021002","JAKARTA SELATAN",2770,"KARET SEMANGGI",505,4352,2022-01-31
"3171071003","JAKARTA PUSAT",19271,"KARET TENGSIN",3245,29916,2022-01-31
"3171021003","JAKARTA PUSAT",22292,"KARTINI",3678,35386,2022-01-31
"3175011003","JAKARTA TIMUR",25284,"KAYU MANIS",4465,38760,2022-01-31
"3175021006","JAKARTA TIMUR",40696,"KAYU PUTIH",6717,65057,2022-01-31
"3173031006","JAKARTA BARAT",17387,"KEAGUNGAN",2783,27221,2022-01-31
"3174041007","JAKARTA SELATAN",44552,"KEBAGUSAN",7403,70003,2022-01-31
"3174051006","JAKARTA SELATAN",41212,"KEBAYORAN LAMA SELATAN",6628,65823,2022-01-31
"3174051001","JAKARTA SELATAN",42422,"KEBAYORAN LAMA UTARA",7595,65843,2022-01-31
"3174011004","JAKARTA SELATAN",35165,"KEBON BARU",5547,56009,2022-01-31
"3172021005","JAKARTA UTARA",50952,"KEBON BAWANG",8673,79540,2022-01-31
"3173051001","JAKARTA BARAT",53887,"KEBON JERUK",9467,83167,2022-01-31
"3171071006","JAKARTA PUSAT",21531,"KEBON KACANG",4429,31643,2022-01-31
"3171011005","JAKARTA PUSAT",10163,"KEBON KELAPA",1819,15739,2022-01-31
"3171031002","JAKARTA PUSAT",30019,"KEBON KOSONG",5260,46371,2022-01-31
"3175011005","JAKARTA TIMUR",16490,"KEBON MANGGIS",2695,25849,2022-01-31
"3171071005","JAKARTA PUSAT",32206,"KEBON MELATI",7451,44488,2022-01-31
"3175081003","JAKARTA TIMUR",46614,"KEBON PALA",8036,72810,2022-01-31
"3171061005","JAKARTA PUSAT",12299,"KEBON SIRIH",2262,18625,2022-01-31
"3173011004","JAKARTA BARAT",32612,"KEDAUNG KALI ANGKE",5345,51362,2022-01-31
"3173051007","JAKARTA BARAT",32165,"KEDOYA SELATAN",5203,50560,2022-01-31
"3173051006","JAKARTA BARAT",45740,"KEDOYA UTARA",7795,71363,2022-01-31
"3173051004","JAKARTA BARAT",23565,"KELAPA DUA",4017,36812,2022-01-31
"3175091003","JAKARTA TIMUR",46875,"KELAPA DUA WETAN",6934,75618,2022-01-31
"3172061003","JAKARTA UTARA",35717,"KELAPA GADING BARAT",5580,58324,2022-01-31
"3172061001","JAKARTA UTARA",33592,"KELAPA GADING TIMUR",4622,56736,2022-01-31
"3173071005","JAKARTA BARAT",32139,"KEMANGGISAN",5235,51108,2022-01-31
"3171031001","JAKARTA PUSAT",20708,"KEMAYORAN",3543,32191,2022-01-31
"3173081006","JAKARTA BARAT",27130,"KEMBANGAN SELATAN",5028,41975,2022-01-31
"3173081001","JAKARTA BARAT",54451,"KEMBANGAN UTARA",10160,83075,2022-01-31
"3171041002","JAKARTA PUSAT",9579,"KENARI",1638,15029,2022-01-31
"3173041005","JAKARTA BARAT",19973,"KERENDANG",3452,30877,2022-01-31
"3175071003","JAKARTA TIMUR",69978,"KLENDER",13970,104141,2022-01-31
"3172031001","JAKARTA UTARA",28175,"KOJA",5161,42509,2022-01-31
"3173071006","JAKARTA BARAT",21158,"KOTA BAMBU SELATAN",3542,32480,2022-01-31
"3173071003","JAKARTA BARAT",24995,"KOTA BAMBU UTARA",4337,38012,2022-01-31
"3171041004","JAKARTA PUSAT",28835,"KRAMAT",5519,42248,2022-01-31
"3175041001","JAKARTA TIMUR",34144,"KRAMAT JATI",6090,52324,2022-01-31
"3174071003","JAKARTA SELATAN",14413,"KRAMAT PELA",2454,22812,2022-01-31
"3173031002","JAKARTA BARAT",19244,"KRUKUT",3195,29861,2022-01-31
"3174031005","JAKARTA SELATAN",12785,"KUNINGAN BARAT",2039,20281,2022-01-31
"3174021008","JAKARTA SELATAN",6008,"KUNINGAN TIMUR",1057,9444,2022-01-31
"3171041005","JAKARTA PUSAT",15486,"KWITANG",2888,23358,2022-01-31
"3172031003","JAKARTA UTARA",59065,"LAGOA",11151,87955,2022-01-31
"3174061002","JAKARTA SELATAN",37626,"LEBAK BULUS",6172,60494,2022-01-31
"3174091004","JAKARTA SELATAN",53946,"LENTENG AGUNG",8246,85861,2022-01-31
"3175101007","JAKARTA TIMUR",63547,"LUBANG BUAYA",10382,99957,2022-01-31
"3175081001","JAKARTA TIMUR",34390,"MAKASAR",5254,55385,2022-01-31
"3175071006","JAKARTA TIMUR",30927,"MALAKA JAYA",4371,50792,2022-01-31
"3175071005","JAKARTA TIMUR",27530,"MALAKA SARI",3822,45600,2022-01-31
"3174031001","JAKARTA SELATAN",18159,"MAMPANG PRAPATAN",3242,27953,2022-01-31
"3173031005","JAKARTA BARAT",7707,"MANGGA BESAR",1159,12582,2022-01-31
"3171021005","JAKARTA PUSAT",27442,"MANGGA DUA SELATAN",4761,42758,2022-01-31
"3174011007","JAKARTA SELATAN",28373,"MANGGARAI",4244,45125,2022-01-31
"3174011006","JAKARTA SELATAN",23075,"MANGGARAI SELATAN",3110,37895,2022-01-31
"3173031003","JAKARTA BARAT",16461,"MAPHAR",2686,25918,2022-01-31
"3172041003","JAKARTA UTARA",28943,"MARUNDA",5334,42485,2022-01-31
"3174071001","JAKARTA SELATAN",2627,"MELAWAI",444,4257,2022-01-31
"3171061001","JAKARTA PUSAT",25624,"MENTENG",4893,38409,2022-01-31
"3174021005","JAKARTA SELATAN",27816,"MENTENG ATAS",4256,44511,2022-01-31
"3174011003","JAKARTA SELATAN",36028,"MENTENG DALAM",6144,56786,2022-01-31
"3173081003","JAKARTA BARAT",32130,"MERUYA SELATAN",5682,50117,2022-01-31
"3173081002","JAKARTA BARAT",43752,"MERUYA UTARA",7808,68697,2022-01-31
"3175101004","JAKARTA TIMUR",23871,"MUNJUL",3828,37957,2022-01-31
"3172051002","JAKARTA UTARA",74240,"PADEMANGAN BARAT",14449,110520,2022-01-31
"3172051001","JAKARTA UTARA",37736,"PADEMANGAN TIMUR",5747,61532,2022-01-31
"3175011004","JAKARTA TIMUR",19769,"PAL MERIAM",3372,30651,2022-01-31
"3173071001","JAKARTA BARAT",63011,"PALMERAH",11243,96885,2022-01-31
"3174081001","JAKARTA SELATAN",19421,"PANCORAN",3353,30181,2022-01-31
"3172021003","JAKARTA UTARA",39097,"PAPANGGO",6566,60804,2022-01-31
"3171021001","JAKARTA PUSAT",12035,"PASAR BARU",2068,19204,2022-01-31
"3174021006","JAKARTA SELATAN",26752,"PASAR MANGGIS",4310,42258,2022-01-31
"3174041001","JAKARTA SELATAN",24821,"PASAR MINGGU",4015,39644,2022-01-31
"3171041003","JAKARTA PUSAT",23533,"PASEBAN",4238,36109,2022-01-31
"3173061005","JAKARTA BARAT",75587,"PEGADUNGAN",12944,118696,2022-01-31
"3171061002","JAKARTA PUSAT",23455,"PEGANGSAAN",4327,35069,2022-01-31
"3172061002","JAKARTA UTARA",49976,"PEGANGSAAN DUA",7307,82569,2022-01-31
"3172011004","JAKARTA UTARA",74578,"PEJAGALAN",13332,116770,2022-01-31
"3174041006","JAKARTA SELATAN",37346,"PEJATEN BARAT",6187,59130,2022-01-31
"3174041005","JAKARTA SELATAN",57656,"PEJATEN TIMUR",10421,88211,2022-01-31
"3175051005","JAKARTA TIMUR",43250,"PEKAYON",6664,69038,2022-01-31
"3173041009","JAKARTA BARAT",23587,"PEKOJAN",3874,37249,2022-01-31
"3174031003","JAKARTA SELATAN",43522,"PELA MAMPANG",7458,68380,2022-01-31
"3174081005","JAKARTA SELATAN",21478,"PENGADEGAN",3443,34187,2022-01-31
"3175061003","JAKARTA TIMUR",99255,"PENGGILINGAN",18952,148588,2022-01-31
"3172011001","JAKARTA UTARA",88308,"PENJARINGAN",19004,126369,2022-01-31
"3174101001","JAKARTA SELATAN",27545,"PESANGGRAHAN",4071,44734,2022-01-31
"3171071004","JAKARTA PUSAT",33271,"PETAMBURAN",7585,46649,2022-01-31
"3174071008","JAKARTA SELATAN",11499,"PETOGOGAN",1933,18175,2022-01-31
"3171011004","JAKARTA PUSAT",14692,"PETOJO SELATAN",2838,22402,2022-01-31
"3171011003","JAKARTA PUSAT",17458,"PETOJO UTARA",3320,26370,2022-01-31
"3174101004","JAKARTA SELATAN",37187,"PETUKANGAN SELATAN",6593,58005,2022-01-31
"3174101003","JAKARTA SELATAN",53716,"PETUKANGAN UTARA",9781,82736,2022-01-31
"3175081002","JAKARTA TIMUR",27198,"PINANG RANTI",4968,41616,2022-01-31
"3173031008","JAKARTA BARAT",10729,"PINANGSIA",1645,17021,2022-01-31
"3175011001","JAKARTA TIMUR",31776,"PISANGAN BARU",5568,48645,2022-01-31
"3175021002","JAKARTA TIMUR",41011,"PISANGAN TIMUR",6440,65585,2022-01-31
"3172011005","JAKARTA UTARA",47783,"PLUIT",8302,75372,2022-01-31
"3175071002","JAKARTA TIMUR",61550,"PONDOK BAMBU",11155,95511,2022-01-31
"3175071004","JAKARTA TIMUR",72015,"PONDOK KELAPA",12319,113637,2022-01-31
"3175071007","JAKARTA TIMUR",35367,"PONDOK KOPI",5738,55261,2022-01-31
"3174061003","JAKARTA SELATAN",46464,"PONDOK LABU",6639,76544,2022-01-31
"3174051002","JAKARTA SELATAN",56169,"PONDOK PINANG",9576,88766,2022-01-31
"3175101003","JAKARTA TIMUR",25574,"PONDOK RANGGON",4199,40567,2022-01-31
"3101011003","KAB.ADM.KEP.SERIBU",2060,"PULAU HARAPAN",164,3627,2022-01-31
"3101011002","KAB.ADM.KEP.SERIBU",5528,"PULAU KELAPA",469,9678,2022-01-31
"3101011001","KAB.ADM.KEP.SERIBU",5450,"PULAU PANGGANG",362,9825,2022-01-31
"3101021003","KAB.ADM.KEP.SERIBU",2765,"PULAU PARI",177,5068,2022-01-31
"3101021002","KAB.ADM.KEP.SERIBU",4553,"PULAU TIDUNG",313,8229,2022-01-31
"3101021001","KAB.ADM.KEP.SERIBU",1941,"PULAU UNTUNG JAWA",146,3499,2022-01-31
"3174071007","JAKARTA SELATAN",5835,"PULO",899,9637,2022-01-31
"3175021001","JAKARTA TIMUR",34422,"PULO GADUNG",6334,52871,2022-01-31
"3175061005","JAKARTA TIMUR",97301,"PULO GEBANG",16255,151287,2022-01-31
"3174041004","JAKARTA SELATAN",39616,"RAGUNAN",5919,64158,2022-01-31
"3175091005","JAKARTA TIMUR",36771,"RAMBUTAN",6898,55309,2022-01-31
"3172031006","JAKARTA UTARA",42179,"RAWA BADAK SELATAN",7970,62777,2022-01-31
"3172031004","JAKARTA UTARA",34408,"RAWA BADAK UTARA",6163,52479,2022-01-31
"3174071005","JAKARTA SELATAN",5625,"RAWA BARAT",905,9075,2022-01-31
"3173011003","JAKARTA BARAT",63799,"RAWA BUAYA",10791,99601,2022-01-31
"3175031004","JAKARTA TIMUR",21434,"RAWA BUNGA",4012,32415,2022-01-31
"3174081003","JAKARTA SELATAN",20509,"RAWA JATI",3433,32433,2022-01-31
"3175061002","JAKARTA TIMUR",24637,"RAWA TERATE",3808,38852,2022-01-31
"3175021005","JAKARTA TIMUR",37612,"RAWAMANGUN",6378,59368,2022-01-31
"3171051003","JAKARTA PUSAT",21967,"RAWASARI",3765,34657,2022-01-31
"3173041010","JAKARTA BARAT",3484,"ROA MALAKA",565,5647,2022-01-31
"3172041006","JAKARTA UTARA",41668,"ROROTAN",7131,64094,2022-01-31
"3174071004","JAKARTA SELATAN",2842,"SELONG",500,4568,2022-01-31
"3173061002","JAKARTA BARAT",71354,"SEMANAN",13069,108016,2022-01-31
"3172041007","JAKARTA UTARA",68587,"SEMPER BARAT",11334,107663,2022-01-31
"3172041005","JAKARTA UTARA",36267,"SEMPER TIMUR",6480,55267,2022-01-31
"3174071006","JAKARTA SELATAN",2771,"SENAYAN",600,4155,2022-01-31
"3171041001","JAKARTA PUSAT",6804,"SENEN",1291,10360,2022-01-31
"3171031004","JAKARTA PUSAT",29668,"SERDANG",4834,46942,2022-01-31
"3174021001","JAKARTA SELATAN",3023,"SETIA BUDI",533,4741,2022-01-31
"3175101005","JAKARTA TIMUR",20572,"SETU",3540,31988,2022-01-31
"3173071002","JAKARTA BARAT",16591,"SLIPI",2552,26613,2022-01-31
"3173081004","JAKARTA BARAT",45523,"SRENGSENG",8597,69634,2022-01-31
"3174091002","JAKARTA SELATAN",58196,"SRENGSENG SAWAH",7528,96652,2022-01-31
"3173051003","JAKARTA BARAT",37033,"SUKABUMI SELATAN",6592,55619,2022-01-31
"3173051002","JAKARTA BARAT",38290,"SUKABUMI UTARA",7166,57015,2022-01-31
"3172041002","JAKARTA UTARA",53949,"SUKAPURA",10092,81828,2022-01-31
"3171031007","JAKARTA PUSAT",22717,"SUMUR BATU",3674,36389,2022-01-31
"3172021004","JAKARTA UTARA",29876,"SUNGAI BAMBU",5043,46690,2022-01-31
"3172021006","JAKARTA UTARA",71805,"SUNTER AGUNG",10766,117053,2022-01-31
"3172021002","JAKARTA UTARA",63031,"SUNTER JAYA",9504,102355,2022-01-31
"3175091004","JAKARTA TIMUR",38257,"SUSUKAN",6312,60026,2022-01-31
"3173031001","JAKARTA BARAT",14348,"TAMAN SARI",2259,22962,2022-01-31
"3173041001","JAKARTA BARAT",10204,"TAMBORA",1847,15482,2022-01-31
"3173041004","JAKARTA BARAT",26387,"TANAH SEREAL",3850,42330,2022-01-31
"3171081004","JAKARTA PUSAT",37693,"TANAH TINGGI",6329,58003,2022-01-31
"3173031004","JAKARTA BARAT",13324,"TANGKI",1969,21513,2022-01-31
"3174091005","JAKARTA SELATAN",39770,"TANJUNG BARAT",5802,64126,2022-01-31
"3173021005","JAKARTA BARAT",25337,"TANJUNG DUREN SELATAN",4241,40641,2022-01-31
"3173021002","JAKARTA BARAT",17010,"TANJUNG DUREN UTARA",2518,28046,2022-01-31
"3172021001","JAKARTA UTARA",34588,"TANJUNG PRIOK",6165,52856,2022-01-31
"3174011002","JAKARTA SELATAN",21194,"TEBET BARAT",2932,35242,2022-01-31
"3174011001","JAKARTA SELATAN",18199,"TEBET TIMUR",2491,30548,2022-01-31
"3173061003","JAKARTA BARAT",83647,"TEGAL ALUR",15159,128189,2022-01-31
"3174031004","JAKARTA SELATAN",32401,"TEGAL PARANG",6058,48480,2022-01-31
"3173021003","JAKARTA BARAT",29605,"TOMANG",4767,47341,2022-01-31
"3172031005","JAKARTA UTARA",39122,"TUGU SELATAN",7082,59440,2022-01-31
"3172031002","JAKARTA UTARA",67670,"TUGU UTARA",12892,100764,2022-01-31
"3175061006","JAKARTA TIMUR",29934,"UJUNG MENTENG",4492,48267,2022-01-31
"3174101005","JAKARTA SELATAN",40544,"ULUJAMI",7318,62380,2022-01-31
"3175011006","JAKARTA TIMUR",33511,"UTAN KAYU SELATAN",5143,53518,2022-01-31
"3175011002","JAKARTA TIMUR",28169,"UTAN KAYU UTARA",4892,43564,2022-01-31
"3171031008","JAKARTA PUSAT",29208,"UTAN PANJANG",4965,45210,2022-01-31
"3172021007","JAKARTA UTARA",44401,"WARAKAS",6965,69647,2022-01-31
"3173021007","JAKARTA BARAT",38934,"WIJAYA KUSUMA",7010,60309,2022-01-31
NA,NA,8941211,"TOTAL",4441501,6162928,2021-07-31
"3172051003","JAKARTA UTARA",23947,"ANCOL",12333,15795,2021-07-31
"3173041007","JAKARTA BARAT",29381,"ANGKE",13875,20304,2021-07-31
"3175041005","JAKARTA TIMUR",29074,"BALE KAMBANG",18314,14418,2021-07-31
"3175031003","JAKARTA TIMUR",9752,"BALI MESTER",5173,6586,2021-07-31
"3175101006","JAKARTA TIMUR",26285,"BAMBU APUS",13775,17716,2021-07-31
"3174031002","JAKARTA SELATAN",21566,"BANGKA",10443,15133,2021-07-31
"3175051002","JAKARTA TIMUR",23886,"BARU",10063,19941,2021-07-31
"3175041004","JAKARTA TIMUR",47898,"BATU AMPAR",28848,26311,2021-07-31
"3171071002","JAKARTA PUSAT",21494,"BENDUNGAN HILIR",9978,16118,2021-07-31
"3175031002","JAKARTA TIMUR",36689,"BIDARA CINA",21784,20395,2021-07-31
"3174101002","JAKARTA SELATAN",53098,"BINTARO",26231,36731,2021-07-31
"3174011005","JAKARTA SELATAN",34183,"BUKIT DURI",18142,22196,2021-07-31
"3171041006","JAKARTA PUSAT",18144,"BUNGUR",8558,13331,2021-07-31
"3175061007","JAKARTA TIMUR",57724,"CAKUNG BARAT",25962,38971,2021-07-31
"3175061004","JAKARTA TIMUR",58287,"CAKUNG TIMUR",27347,41104,2021-07-31
"3175041007","JAKARTA TIMUR",32762,"CAWANG",17977,20617,2021-07-31
"3175101008","JAKARTA TIMUR",18932,"CEGER",9535,12855,2021-07-31
"3171031006","JAKARTA PUSAT",32581,"CEMPAKA BARU",17361,20761,2021-07-31
"3171051002","JAKARTA PUSAT",35885,"CEMPAKA PUTIH BARAT",17924,24533,2021-07-31
"3171051001","JAKARTA PUSAT",24292,"CEMPAKA PUTIH TIMUR",11726,18325,2021-07-31
"3173011001","JAKARTA BARAT",66284,"CENGKARENG BARAT",31510,47857,2021-07-31
"3173011006","JAKARTA BARAT",81027,"CENGKARENG TIMUR",42298,52736,2021-07-31
"3175091002","JAKARTA TIMUR",66364,"CIBUBUR",31034,49105,2021-07-31
"3171011002","JAKARTA PUSAT",15390,"CIDENG",6888,12377,2021-07-31
"3174091003","JAKARTA SELATAN",38497,"CIGANJUR",18545,27604,2021-07-31
"3175051003","JAKARTA TIMUR",41419,"CIJANTUNG",20017,30208,2021-07-31
"3171061003","JAKARTA PUSAT",8274,"CIKINI",4399,5700,2021-07-31
"3174081006","JAKARTA SELATAN",10547,"CIKOKO",4377,8404,2021-07-31
"3174061001","JAKARTA SELATAN",51752,"CILANDAK BARAT",23413,40133,2021-07-31
"3174041003","JAKARTA SELATAN",25145,"CILANDAK TIMUR",11593,20110,2021-07-31
"3175101002","JAKARTA TIMUR",27635,"CILANGKAP",14017,18821,2021-07-31
"3175041006","JAKARTA TIMUR",40181,"CILILITAN",22375,24977,2021-07-31
"3172041001","JAKARTA UTARA",43609,"CILINCING",22959,26624,2021-07-31
"3175101001","JAKARTA TIMUR",26104,"CIPAYUNG",12295,19390,2021-07-31
"3174091006","JAKARTA SELATAN",38303,"CIPEDAK",16996,29056,2021-07-31
"3174061005","JAKARTA SELATAN",26704,"CIPETE SELATAN",12600,19890,2021-07-31
"3174071010","JAKARTA SELATAN",34102,"CIPETE UTARA",16141,24164,2021-07-31
"3175021003","JAKARTA TIMUR",39306,"CIPINANG",20199,27151,2021-07-31
"3175031007","JAKARTA TIMUR",35212,"CIPINANG BESAR SELATAN",20568,19883,2021-07-31
"3175031008","JAKARTA TIMUR",45319,"CIPINANG BESAR UTARA",26683,24296,2021-07-31
"3175031005","JAKARTA TIMUR",32824,"CIPINANG CEMPEDAK",18281,20602,2021-07-31
"3175081005","JAKARTA TIMUR",42308,"CIPINANG MELAYU",20945,30227,2021-07-31
"3175031006","JAKARTA TIMUR",55243,"CIPINANG MUARA",31406,33334,2021-07-31
"3174051003","JAKARTA SELATAN",39937,"CIPULIR",21370,25610,2021-07-31
"3175091001","JAKARTA TIMUR",64594,"CIRACAS",30462,46212,2021-07-31
"3175041003","JAKARTA TIMUR",24609,"DUKUH",13164,16126,2021-07-31
"3175071001","JAKARTA TIMUR",61160,"DUREN SAWIT",33494,40159,2021-07-31
"3174081004","JAKARTA SELATAN",28319,"DUREN TIGA",13120,20419,2021-07-31
"3173051005","JAKARTA BARAT",60138,"DURI KEPA",26650,46808,2021-07-31
"3173011002","JAKARTA BARAT",77923,"DURI KOSAMBI",41456,49100,2021-07-31
"3171011006","JAKARTA PUSAT",19610,"DURI PULO",9949,12792,2021-07-31
"3173041011","JAKARTA BARAT",14259,"DURI SELATAN",6221,11017,2021-07-31
"3173041003","JAKARTA BARAT",19844,"DURI UTARA",9289,14023,2021-07-31
"3171081003","JAKARTA PUSAT",18243,"GALUR",7805,13347,2021-07-31
"3171011001","JAKARTA PUSAT",2191,"GAMBIR",962,1845,2021-07-31
"3174061004","JAKARTA SELATAN",22119,"GANDARIA SELATAN",10908,15715,2021-07-31
"3174071009","JAKARTA SELATAN",39922,"GANDARIA UTARA",19586,28036,2021-07-31
"3175051001","JAKARTA TIMUR",35755,"GEDONG",17901,25064,2021-07-31
"3171071001","JAKARTA PUSAT",3127,"GELORA",1481,2339,2021-07-31
"3173031007","JAKARTA BARAT",7837,"GLODOK",3006,7433,2021-07-31
"3171061004","JAKARTA PUSAT",4100,"GONDANGDIA",1772,3829,2021-07-31
"3173021001","JAKARTA BARAT",16876,"GROGOL",8138,12275,2021-07-31
"3174051005","JAKARTA SELATAN",44251,"GROGOL SELATAN",23213,28845,2021-07-31
"3174051004","JAKARTA SELATAN",42494,"GROGOL UTARA",21870,28343,2021-07-31
"3174021007","JAKARTA SELATAN",3985,"GUNTUR",1717,3471,2021-07-31
"3174071002","JAKARTA SELATAN",9436,"GUNUNG",4252,7820,2021-07-31
"3171031005","JAKARTA PUSAT",19199,"GUNUNG SAHARI SELATAN",9194,14182,2021-07-31
"3171021004","JAKARTA PUSAT",16650,"GUNUNG SAHARI UTARA",6821,14207,2021-07-31
"3175081004","JAKARTA TIMUR",28363,"HALIM PERDANA KUSUMAH",9955,29338,2021-07-31
