"","Sub_District","date","vaccintion_rate"
"1989","ROA MALAKA",2021-11-30,82.7784156142365
"1990","ROA MALAKA",2021-09-30,80.2812858783008
"1991","ROA MALAKA",2021-08-31,69.7761194029851
"1992","ROA MALAKA",2021-12-31,83.4098737083812
"1993","ROA MALAKA",2022-01-31,83.7830080367394
"1994","ROA MALAKA",2021-07-31,60.9070034443169
"1995","ROA MALAKA",2022-03-31,84.0987370838117
"1996","ROA MALAKA",2022-05-31,84.5005740528129
"1997","ROA MALAKA",2021-10-31,82.0034443168772
"1998","DURI SELATAN",2022-02-27,84.718423451855
"1999","DURI SELATAN",2022-04-30,85.4688267059401
"2000","DURI SELATAN",2022-06-30,85.7633775159548
"2001","DURI SELATAN",2021-11-30,82.92306613367
"2002","DURI SELATAN",2021-09-30,77.7473876148398
"2003","DURI SELATAN",2021-08-31,67.2838207447928
"2004","DURI SELATAN",2021-12-31,83.79970544919
"2005","DURI SELATAN",2022-01-31,84.4729644435094
"2006","DURI SELATAN",2021-07-31,56.3714145451995
"2007","DURI SELATAN",2022-03-31,85.1883021249737
"2008","DURI SELATAN",2022-05-31,85.6090889964233
"2009","DURI SELATAN",2021-10-31,81.5905743740795
"2010","CIPINANG",2022-02-27,84.7529639240828
"2011","CIPINANG",2022-04-30,85.3457487406503
"2012","CIPINANG",2022-06-30,85.6103393883885
"2013","CIPINANG",2021-11-30,82.620973897115
"2014","CIPINANG",2021-09-30,75.8891772248512
"2015","CIPINANG",2021-08-31,62.5197170915382
"2016","CIPINANG",2021-12-31,83.6208212486643
"2017","CIPINANG",2022-01-31,84.5723299241846
"2018","CIPINANG",2021-07-31,48.6108990993741
"2019","CIPINANG",2022-03-31,85.0557166844757
"2020","CIPINANG",2022-05-31,85.4347936701776
"2021","CIPINANG",2021-10-31,80.5831170813616
"2022","KEBON JERUK",2022-02-27,82.6822795850576
"2023","KEBON JERUK",2022-04-30,83.3856032067103
"2024","KEBON JERUK",2022-06-30,83.597157013751
"2025","KEBON JERUK",2021-11-30,80.5314825468109
"2026","KEBON JERUK",2021-09-30,73.0677157756045
"2027","KEBON JERUK",2021-08-31,61.183587878338
"2028","KEBON JERUK",2021-12-31,81.5354352626793
"2029","KEBON JERUK",2022-01-31,82.4317553398779
"2030","KEBON JERUK",2021-07-31,46.6884406257539
"2031","KEBON JERUK",2022-03-31,83.0422922040566
"2032","KEBON JERUK",2022-05-31,83.4783899641843
"2033","KEBON JERUK",2021-10-31,77.6216898324271
"2034","KALIDERES",2022-02-27,82.6894143304761
"2035","KALIDERES",2022-04-30,83.2387814540285
"2036","KALIDERES",2022-06-30,83.4416884066973
"2037","KALIDERES",2021-11-30,80.8328847295264
"2038","KALIDERES",2021-09-30,74.7318729554019
"2039","KALIDERES",2021-08-31,62.8914930915014
"2040","KALIDERES",2021-12-31,81.6983449970323
"2041","KALIDERES",2022-01-31,82.5003105718663
"2042","KALIDERES",2021-07-31,49.9026874818833
"2043","KALIDERES",2022-03-31,82.9779010863114
"2044","KALIDERES",2022-05-31,83.2967548690767
"2045","KALIDERES",2021-10-31,78.5153284470026
"2046","SEMANAN",2022-02-27,81.8790817613589
"2047","SEMANAN",2022-04-30,82.5938279563865
"2048","SEMANAN",2022-06-30,82.8152591305323
"2049","SEMANAN",2021-11-30,80.0627855481122
"2050","SEMANAN",2021-09-30,73.1549737926395
"2051","SEMANAN",2021-08-31,61.8255458698882
"2052","SEMANAN",2021-12-31,80.9681307284805
"2053","SEMANAN",2022-01-31,81.6842783866356
"2054","SEMANAN",2021-07-31,47.8473526361521
"2055","SEMANAN",2022-03-31,82.2084255963226
"2056","SEMANAN",2022-05-31,82.6428791658492
"2057","SEMANAN",2021-10-31,77.1841802842167
"2058","TEGAL ALUR",2022-02-27,82.1045584420242
"2059","TEGAL ALUR",2022-04-30,82.805121522589
"2060","TEGAL ALUR",2022-06-30,83.0490035506354
"2061","TEGAL ALUR",2021-11-30,80.2025177232895
"2062","TEGAL ALUR",2021-09-30,74.3027245448133
"2063","TEGAL ALUR",2021-08-31,63.7058113261683
"2064","TEGAL ALUR",2021-12-31,81.1218573290136
"2065","TEGAL ALUR",2022-01-31,81.8774134159025
"2066","TEGAL ALUR",2021-07-31,48.3567850610303
"2067","TEGAL ALUR",2022-03-31,82.4775544849188
"2068","TEGAL ALUR",2022-05-31,82.8864155319378
"2069","TEGAL ALUR",2021-10-31,78.0518129759585
"2070","KAMAL",2022-02-27,80.1814699812208
"2071","KAMAL",2022-04-30,80.6872059944592
"2072","KAMAL",2022-06-30,80.8675603815332
"2073","KAMAL",2021-11-30,77.8275663313686
"2074","KAMAL",2021-09-30,71.3441050145957
"2075","KAMAL",2021-08-31,62.1311566851979
"2076","KAMAL",2021-12-31,79.1941691612591
"2077","KAMAL",2022-01-31,79.9769443876318
"2078","KAMAL",2021-07-31,43.9915958574271
"2079","KAMAL",2022-03-31,80.43433798784
"2080","KAMAL",2022-05-31,80.7448450253798
"2081","KAMAL",2021-10-31,75.6967815108863
"2082","SLIPI",2022-02-27,84.8351515882105
"2083","SLIPI",2022-04-30,85.5343258393105
"2084","SLIPI",2022-06-30,85.7452835874872
"2085","SLIPI",2021-11-30,82.7918751130131
"2086","SLIPI",2021-09-30,77.1984811042131
"2087","SLIPI",2021-08-31,65.1799168223736
"2088","SLIPI",2021-12-31,83.7863902115605
"2089","SLIPI",2022-01-31,84.6181664758001
"2090","SLIPI",2021-07-31,54.0292929901754
"2091","SLIPI",2022-03-31,85.287203905732
"2092","SLIPI",2022-05-31,85.6247363028148
"2093","SLIPI",2021-10-31,81.2790066903743
"2094","KOTA BAMBU UTARA",2022-02-27,82.9725945189038
"2095","KOTA BAMBU UTARA",2022-04-30,84.0368073614723
"2096","KOTA BAMBU UTARA",2022-06-30,84.3128625725145
"2097","KOTA BAMBU UTARA",2021-11-30,80.4240848169634
"2098","KOTA BAMBU UTARA",2021-09-30,73.7267453490698
"2099","KOTA BAMBU UTARA",2021-08-31,62.2284456891378
"2100","KOTA BAMBU UTARA",2021-12-31,81.6443288657731
"2101","KOTA BAMBU UTARA",2022-01-31,82.6485297059412
"2102","KOTA BAMBU UTARA",2021-07-31,49.2658531706341
"2103","KOTA BAMBU UTARA",2022-03-31,83.5647129425885
"2104","KOTA BAMBU UTARA",2022-05-31,84.1568313662733
"2105","KOTA BAMBU UTARA",2021-10-31,78.499699939988
"2106","JATIPULO",NA,NA
"2107","KEMANGGISAN",2022-02-27,83.9291826130247
"2108","KEMANGGISAN",2022-04-30,84.5577024798531
"2109","KEMANGGISAN",2022-06-30,84.7537260026759
"2110","KEMANGGISAN",2021-11-30,81.8693798811413
"2111","KEMANGGISAN",2021-09-30,76.3060456143626
"2112","KEMANGGISAN",2021-08-31,63.4213883443791
"2113","KEMANGGISAN",2021-12-31,82.874389371169
"2114","KEMANGGISAN",2022-01-31,83.7113786987772
"2115","KEMANGGISAN",2021-07-31,50.2940352842341
"2116","KEMANGGISAN",2022-03-31,84.2341080929712
"2117","KEMANGGISAN",2022-05-31,84.5981517782134
"2118","KEMANGGISAN",2021-10-31,80.3665328728336
"2119","MERUYA SELATAN",2022-02-27,82.5552443199502
"2120","MERUYA SELATAN",2022-04-30,83.208839091192
"2121","MERUYA SELATAN",2022-06-30,83.4298163709928
"2122","MERUYA SELATAN",2021-11-30,80.3548085901027
"2123","MERUYA SELATAN",2021-09-30,74.74011826953
"2124","MERUYA SELATAN",2021-08-31,63.109243697479
"2125","MERUYA SELATAN",2021-12-31,81.384998443822
"2126","MERUYA SELATAN",2022-01-31,82.3155929038282
"2127","MERUYA SELATAN",2021-07-31,47.5692499221911
"2128","MERUYA SELATAN",2022-03-31,82.9287270463741
"2129","MERUYA SELATAN",2022-05-31,83.2928727046374
"2130","MERUYA SELATAN",2021-10-31,78.661686896981
"2131","TEBET BARAT",2022-02-27,86.3782202510144
"2132","TEBET BARAT",2022-04-30,86.9396999150703
"2133","TEBET BARAT",2022-06-30,87.0859677267151
"2134","TEBET BARAT",2021-11-30,84.6371614607908
"2135","TEBET BARAT",2021-09-30,79.7159573464188
"2136","TEBET BARAT",2021-08-31,66.3489666886855
"2137","TEBET BARAT",2021-12-31,85.3920921015382
"2138","TEBET BARAT",2022-01-31,86.1658960083042
"2139","TEBET BARAT",2021-07-31,56.7755025007078
"2140","TEBET BARAT",2022-03-31,86.6660375577994
"2141","TEBET BARAT",2022-05-31,86.986883080117
"2142","TEBET BARAT",2021-10-31,82.9621591016325
"2143","JOGLO",2022-02-27,82.8105487401748
"2144","JOGLO",2022-04-30,83.3590440510297
"2145","JOGLO",2022-06-30,83.5941134699674
"2146","JOGLO",2021-11-30,80.7634858835917
"2147","JOGLO",2021-09-30,75.3348514899973
"2148","JOGLO",2021-08-31,62.5309140772301
"2149","JOGLO",2021-12-31,81.6474448443889
"2150","JOGLO",2022-01-31,82.5730306814564
"2151","JOGLO",2021-07-31,49.2984647028576
"2152","JOGLO",2022-03-31,83.1166287127501
"2153","JOGLO",2022-05-31,83.4545410024731
"2154","JOGLO",2021-10-31,78.8266118171356
"2155","KEMBANGAN SELATAN",2022-02-27,81.6218208625138
"2156","KEMBANGAN SELATAN",2022-04-30,82.0936232952451
"2157","KEMBANGAN SELATAN",2022-06-30,82.2705492075194
"2158","KEMBANGAN SELATAN",2021-11-30,79.9336527828972
"2159","KEMBANGAN SELATAN",2021-09-30,74.88389237007
"2160","KEMBANGAN SELATAN",2021-08-31,63.6343531146332
"2161","KEMBANGAN SELATAN",2021-12-31,80.7445632141541
"2162","KEMBANGAN SELATAN",2022-01-31,81.4670106892739
"2163","KEMBANGAN SELATAN",2021-07-31,51.9904165130851
"2164","KEMBANGAN SELATAN",2022-03-31,81.8982676004423
"2165","KEMBANGAN SELATAN",2022-05-31,82.1636564688537
"2166","KEMBANGAN SELATAN",2021-10-31,78.3966089200147
"2167","TEBET TIMUR",2022-02-27,86.4882685861861
"2168","TEBET TIMUR",2022-04-30,86.8509258750481
"2169","TEBET TIMUR",2022-06-30,87.0981922083631
"2170","TEBET TIMUR",2021-11-30,84.6200340678059
"2171","TEBET TIMUR",2021-09-30,80.1252816088796
"2172","TEBET TIMUR",2021-08-31,66.3882630913786
"2173","TEBET TIMUR",2021-12-31,85.339853838123
"2174","TEBET TIMUR",2022-01-31,86.312434749162
"2175","TEBET TIMUR",2021-07-31,58.2174844771691
"2176","TEBET TIMUR",2022-03-31,86.6695972306171
"2177","TEBET TIMUR",2022-05-31,86.9223583713391
"2178","TEBET TIMUR",2021-10-31,83.3562283641958
"2179","CIPINANG CEMPEDAK",2022-02-27,81.6049232269071
"2180","CIPINANG CEMPEDAK",2022-04-30,82.1593955642213
"2181","CIPINANG CEMPEDAK",2022-06-30,82.3909334633195
"2182","CIPINANG CEMPEDAK",2021-11-30,79.0305873750914
"2183","CIPINANG CEMPEDAK",2021-09-30,72.4957348281745
"2184","CIPINANG CEMPEDAK",2021-08-31,59.453448696076
"2185","CIPINANG CEMPEDAK",2021-12-31,80.2431147940531
"2186","CIPINANG CEMPEDAK",2022-01-31,81.3916646356325
"2187","CIPINANG CEMPEDAK",2021-07-31,44.3059956129661
"2188","CIPINANG CEMPEDAK",2022-03-31,81.9156714599074
"2189","CIPINANG CEMPEDAK",2022-05-31,82.2355593468194
"2190","CIPINANG CEMPEDAK",2021-10-31,77.5682427492079
"2191","MENTENG DALAM",2022-02-27,83.1630953702676
"2192","MENTENG DALAM",2022-04-30,83.7570778283557
"2193","MENTENG DALAM",2022-06-30,83.9263905851005
"2194","MENTENG DALAM",2021-11-30,81.3922504718552
"2195","MENTENG DALAM",2021-09-30,75.8188075940935
"2196","MENTENG DALAM",2021-08-31,63.2008437881648
"2197","MENTENG DALAM",2021-12-31,82.2304873986899
"2198","MENTENG DALAM",2022-01-31,82.9465970911513
"2199","MENTENG DALAM",2021-07-31,49.5781059176196
"2200","MENTENG DALAM",2022-03-31,83.4545353613856
"2201","MENTENG DALAM",2022-05-31,83.7903852559121
"2202","MENTENG DALAM",2021-10-31,79.8684356611524
"2203","BUKIT DURI",2022-02-27,83.2548342743469
"2204","BUKIT DURI",2022-04-30,83.9510867975309
"2205","BUKIT DURI",2022-06-30,84.1587923821783
"2206","BUKIT DURI",2021-11-30,80.8150250124331
"2207","BUKIT DURI",2021-09-30,74.5546031653161
"2208","BUKIT DURI",2021-08-31,60.6734341631805
"2209","BUKIT DURI",2021-12-31,81.8915835356756
"2210","BUKIT DURI",2022-01-31,82.9856946435363
"2211","BUKIT DURI",2021-07-31,46.9268349764503
"2212","BUKIT DURI",2022-03-31,83.6439165667145
"2213","BUKIT DURI",2022-05-31,84.0300734283123
"2214","BUKIT DURI",2021-10-31,78.7408945967294
"2215","MANGGARAI",2022-02-27,85.3346491382652
"2216","MANGGARAI",2022-04-30,86.0677404574772
"2217","MANGGARAI",2022-06-30,86.2897825397385
"2218","MANGGARAI",2021-11-30,83.2375850280196
"2219","MANGGARAI",2021-09-30,77.7957917738695
"2220","MANGGARAI",2021-08-31,65.9077291791492
"2221","MANGGARAI",2021-12-31,84.0764106721179
"2222","MANGGARAI",2022-01-31,85.0421175060797
"2223","MANGGARAI",2021-07-31,50.4599443132556
"2224","MANGGARAI",2022-03-31,85.6518521129243
"2225","MANGGARAI",2022-05-31,86.1347055299052
"2226","MANGGARAI",2021-10-31,81.5387868748458
"2227","KARET",2022-02-27,83.5706120752364
"2228","KARET",2022-04-30,84.0382417125637
"2229","KARET",2022-06-30,84.3499948041151
"2230","KARET",2021-11-30,81.4091239738127
"2231","KARET",2021-09-30,76.7016522913852
"2232","KARET",2021-08-31,62.1323911462122
"2233","KARET",2021-12-31,82.3963420970591
"2234","KARET",2022-01-31,83.2588589836849
"2235","KARET",2021-07-31,51.1482905538813
"2236","KARET",2022-03-31,83.7680556998857
"2237","KARET",2022-05-31,84.2252935674945
"2238","KARET",2021-10-31,80.2660293047906
"2239","JATI PADANG",2022-02-27,84.0168524345368
"2240","JATI PADANG",2022-04-30,84.7181483654205
"2241","JATI PADANG",2022-06-30,84.9181376993227
"2242","JATI PADANG",2021-11-30,81.6383126233268
"2243","JATI PADANG",2021-09-30,74.5826889232574
"2244","JATI PADANG",2021-08-31,63.0126393259026
"2245","JATI PADANG",2021-12-31,82.8355821022879
"2246","JATI PADANG",2022-01-31,83.7795317583062
"2247","JATI PADANG",2021-07-31,51.5305850354648
"2248","JATI PADANG",2022-03-31,84.3821662844648
"2249","JATI PADANG",2022-05-31,84.8034771478854
"2250","JATI PADANG",2021-10-31,79.2517732387606
"2251","PELA MAMPANG",2022-02-27,83.0798216993704
"2252","PELA MAMPANG",2022-04-30,83.7369606176187
"2253","PELA MAMPANG",2022-06-30,83.9897063554065
"2254","PELA MAMPANG",2021-11-30,81.1980147971141
"2255","PELA MAMPANG",2021-09-30,74.6771747621892
"2256","PELA MAMPANG",2021-08-31,63.6023160700336
"2257","PELA MAMPANG",2021-12-31,82.0045034695097
"2258","PELA MAMPANG",2022-01-31,82.8638389779882
"2259","PELA MAMPANG",2021-07-31,53.7819953127154
"2260","PELA MAMPANG",2022-03-31,83.4704287486788
"2261","PELA MAMPANG",2022-05-31,83.8472496668352
"2262","PELA MAMPANG",2021-10-31,79.3483755342126
"2263","TEGAL PARANG",2022-02-27,81.4758803740625
"2264","TEGAL PARANG",2022-04-30,82.2659794450789
"2265","TEGAL PARANG",2022-06-30,82.5283170272522
"2266","TEGAL PARANG",2021-11-30,78.8833677972902
"2267","TEGAL PARANG",2021-09-30,71.806425727601
"2268","TEGAL PARANG",2021-08-31,60.6462763494954
"2269","TEGAL PARANG",2021-12-31,80.4789975618036
"2270","TEGAL PARANG",2022-01-31,81.3030462022777
"2271","TEGAL PARANG",2021-07-31,47.5047066448566
"2272","TEGAL PARANG",2022-03-31,81.8493256380976
"2273","TEGAL PARANG",2022-05-31,82.3431375574828
"2274","TEGAL PARANG",2021-10-31,76.920465417734
"2275","KUNINGAN BARAT",2022-02-27,84.223699648025
"2276","KUNINGAN BARAT",2022-04-30,84.9745795854517
"2277","KUNINGAN BARAT",2022-06-30,85.1779429018381
"2278","KUNINGAN BARAT",2021-11-30,82.479468126711
"2279","KUNINGAN BARAT",2021-09-30,76.9104419241298
"2280","KUNINGAN BARAT",2021-08-31,64.8103245991396
"2281","KUNINGAN BARAT",2021-12-31,83.3946030504497
"2282","KUNINGAN BARAT",2022-01-31,84.0516229956981
"2283","KUNINGAN BARAT",2021-07-31,53.9616738365272
"2284","KUNINGAN BARAT",2022-03-31,84.5991396167384
"2285","KUNINGAN BARAT",2022-05-31,85.0371529135706
"2286","KUNINGAN BARAT",2021-10-31,80.7743449354712
"2287","PASAR MINGGU",2022-02-27,84.1223157809919
"2288","PASAR MINGGU",2022-04-30,84.9321139357802
"2289","PASAR MINGGU",2022-06-30,85.1335562628419
"2290","PASAR MINGGU",2021-11-30,81.9628540348898
"2291","PASAR MINGGU",2021-09-30,76.3990169614439
"2292","PASAR MINGGU",2021-08-31,63.2609483904758
"2293","PASAR MINGGU",2021-12-31,82.94186374441
"2294","PASAR MINGGU",2022-01-31,83.8241811369405
"2295","PASAR MINGGU",2021-07-31,51.3557068611257
"2296","PASAR MINGGU",2022-03-31,84.5332581281979
"2297","PASAR MINGGU",2022-05-31,85.0207485596874
"2298","PASAR MINGGU",2021-10-31,80.5164981265864
"2299","CILANDAK TIMUR",2022-02-27,84.7285742692384
"2300","CILANDAK TIMUR",2022-04-30,85.3489759395506
"2301","CILANDAK TIMUR",2022-06-30,85.5358918274011
"2302","CILANDAK TIMUR",2021-11-30,82.5651222907139
"2303","CILANDAK TIMUR",2021-09-30,76.7548220322132
"2304","CILANDAK TIMUR",2021-08-31,64.3786040962418
"2305","CILANDAK TIMUR",2021-12-31,83.5434480015908
"2306","CILANDAK TIMUR",2022-01-31,84.4422350367866
"2307","CILANDAK TIMUR",2021-07-31,53.8954066414794
"2308","CILANDAK TIMUR",2022-03-31,85.0427520381786
"2309","CILANDAK TIMUR",2022-05-31,85.4364684827998
"2310","CILANDAK TIMUR",2021-10-31,80.9425333068204
"2311","PONDOK PINANG",2022-02-27,83.1722124303441
"2312","PONDOK PINANG",2022-04-30,83.661806334455
"2313","PONDOK PINANG",2022-06-30,83.9413199451655
"2314","PONDOK PINANG",2021-11-30,81.5147145222454
"2315","PONDOK PINANG",2021-09-30,76.6205558226068
"2316","PONDOK PINANG",2021-08-31,62.6466556285496
"2317","PONDOK PINANG",2021-12-31,82.2410938417989
"2318","PONDOK PINANG",2022-01-31,82.9514500881269
"2319","PONDOK PINANG",2021-07-31,49.2389040217914
"2320","PONDOK PINANG",2022-03-31,83.4588474069326
"2321","PONDOK PINANG",2022-05-31,83.78464989585
"2322","PONDOK PINANG",2021-10-31,80.175897737186
"2323","GROGOL UTARA",2022-02-27,82.296324186944
"2324","GROGOL UTARA",2022-04-30,82.9646538334824
"2325","GROGOL UTARA",2022-06-30,83.2470466418789
"2326","GROGOL UTARA",2021-11-30,80.3689932696381
"2327","GROGOL UTARA",2021-09-30,74.8670400527133
"2328","GROGOL UTARA",2021-08-31,61.9405092483645
"2329","GROGOL UTARA",2021-12-31,81.3244222713795
"2330","GROGOL UTARA",2022-01-31,82.1080623146797
"2331","GROGOL UTARA",2021-07-31,48.5339106697416
"2332","GROGOL UTARA",2022-03-31,82.6422553772297
"2333","GROGOL UTARA",2022-05-31,83.1105567844872
"2334","GROGOL UTARA",2021-10-31,78.9123170329929
"2335","KEBAYORAN LAMA SELATAN",2022-02-27,84.1259827234786
"2336","KEBAYORAN LAMA SELATAN",2022-04-30,84.6719402115889
"2337","KEBAYORAN LAMA SELATAN",2022-06-30,84.8733378627584
"2338","KEBAYORAN LAMA SELATAN",2021-11-30,82.2794331748035
"2339","KEBAYORAN LAMA SELATAN",2021-09-30,76.8780937590993
"2340","KEBAYORAN LAMA SELATAN",2021-08-31,64.0032029505969
"2341","KEBAYORAN LAMA SELATAN",2021-12-31,83.1602445889547
"2342","KEBAYORAN LAMA SELATAN",2022-01-31,83.9173056391342
"2343","KEBAYORAN LAMA SELATAN",2021-07-31,52.3658157818111
"2344","KEBAYORAN LAMA SELATAN",2022-03-31,84.4487042608949
"2345","KEBAYORAN LAMA SELATAN",2022-05-31,84.7592934096865
"2346","KEBAYORAN LAMA SELATAN",2021-10-31,80.6779578763467
"2347","CILANDAK BARAT",2022-02-27,84.8450301437626
"2348","CILANDAK BARAT",2022-04-30,85.343561601484
"2349","CILANDAK BARAT",2022-06-30,85.4981449992271
"2350","CILANDAK BARAT",2021-11-30,83.0750502396043
"2351","CILANDAK BARAT",2021-09-30,76.8008965837069
"2352","CILANDAK BARAT",2021-08-31,63.9395578914825
"2353","CILANDAK BARAT",2021-12-31,83.8073890864121
"2354","CILANDAK BARAT",2022-01-31,84.6208842170351
"2355","CILANDAK BARAT",2021-07-31,54.7592363580152
"2356","CILANDAK BARAT",2022-03-31,85.1116865048694
"2357","CILANDAK BARAT",2022-05-31,85.4150564229402
"2358","CILANDAK BARAT",2021-10-31,81.5485391868913
"2359","LEBAK BULUS",2022-02-27,83.7878063041514
"2360","LEBAK BULUS",2022-04-30,84.3592196885133
"2361","LEBAK BULUS",2022-06-30,84.5505767288577
"2362","LEBAK BULUS",2021-11-30,81.89815553075
"2363","LEBAK BULUS",2021-09-30,75.9554563333865
"2364","LEBAK BULUS",2021-08-31,61.8774251847127
"2365","LEBAK BULUS",2021-12-31,82.7805241056716
"2366","LEBAK BULUS",2022-01-31,83.5964492638069
"2367","LEBAK BULUS",2021-07-31,51.0232286185085
"2368","LEBAK BULUS",2022-03-31,84.1093924413969
"2369","LEBAK BULUS",2022-05-31,84.4389517886568
"2370","LEBAK BULUS",2021-10-31,80.2556742677935
"2371","MELAWAI",2022-02-27,83.2508564902931
"2372","MELAWAI",2022-04-30,83.4031214312904
"2373","MELAWAI",2022-06-30,83.6315188427864
"2374","MELAWAI",2021-11-30,81.1572135515797
"2375","MELAWAI",2021-09-30,77.6931861438904
"2376","MELAWAI",2021-08-31,65.8165207460982
"2377","MELAWAI",2021-12-31,82.0327369623144
"2378","MELAWAI",2022-01-31,83.0985915492958
"2379","MELAWAI",2021-07-31,60.4111153406928
"2380","MELAWAI",2022-03-31,83.4031214312904
"2381","MELAWAI",2022-05-31,83.5934526075371
"2382","MELAWAI",2021-10-31,80.0152264940997
"2383","GUNUNG",2022-02-27,83.3615938957185
"2384","GUNUNG",2022-04-30,83.7325137770242
"2385","GUNUNG",2022-06-30,83.8596863077575
"2386","GUNUNG",2021-11-30,82.0050869012293
"2387","GUNUNG",2021-09-30,77.2467147096227
"2388","GUNUNG",2021-08-31,64.4234845273421
"2389","GUNUNG",2021-12-31,82.662144976685
"2390","GUNUNG",2022-01-31,83.2556167867741
"2391","GUNUNG",2021-07-31,54.9385332768122
"2392","GUNUNG",2022-03-31,83.5947435353964
"2393","GUNUNG",2022-05-31,83.774904620602
"2394","GUNUNG",2021-10-31,80.7969478592624
"2395","KRAMAT PELA",2022-02-27,83.1610351765767
"2396","KRAMAT PELA",2022-04-30,83.7160896412961
"2397","KRAMAT PELA",2022-06-30,83.9866786928467
"2398","KRAMAT PELA",2021-11-30,81.2738499965309
"2399","KRAMAT PELA",2021-09-30,76.930548810102
"2400","KRAMAT PELA",2021-08-31,65.0593214459169
"2401","KRAMAT PELA",2021-12-31,82.2729480330257
"2402","KRAMAT PELA",2022-01-31,82.9737042947339
"2403","KRAMAT PELA",2021-07-31,54.0484285020468
"2404","KRAMAT PELA",2022-03-31,83.4385624089364
"2405","KRAMAT PELA",2022-05-31,83.8548532574759
"2406","KRAMAT PELA",2021-10-31,79.9972247276764
"2407","SELONG",2022-02-27,82.7234342012667
"2408","SELONG",2022-04-30,83.2160450387051
"2409","SELONG",2022-06-30,83.356790992259
"2410","SELONG",2021-11-30,81.1752287121745
"2411","SELONG",2021-09-30,78.5714285714286
"2412","SELONG",2021-08-31,65.5172413793103
"2413","SELONG",2021-12-31,81.5270935960591
"2414","SELONG",2022-01-31,82.4067558057706
"2415","SELONG",2021-07-31,58.6206896551724
"2416","SELONG",2022-03-31,83.0401125967628
"2417","SELONG",2022-05-31,83.3216045038705
"2418","SELONG",2021-10-31,80.6122448979592
"2419","RAWA BARAT",2022-02-27,84.0711111111111
"2420","RAWA BARAT",2022-04-30,84.5511111111111
"2421","RAWA BARAT",2022-06-30,84.7111111111111
"2422","RAWA BARAT",2021-11-30,82.7377777777778
"2423","RAWA BARAT",2021-09-30,79.2355555555556
"2424","RAWA BARAT",2021-08-31,66.2933333333333
"2425","RAWA BARAT",2021-12-31,83.2533333333333
"2426","RAWA BARAT",2022-01-31,83.9111111111111
"2427","RAWA BARAT",2021-07-31,55.0222222222222
"2428","RAWA BARAT",2022-03-31,84.3911111111111
"2429","RAWA BARAT",2022-05-31,84.5688888888889
"2430","RAWA BARAT",2021-10-31,81.7244444444444
"2431","PETOGOGAN",2022-02-27,83.5029132968084
"2432","PETOGOGAN",2022-04-30,83.9986085746587
"2433","PETOGOGAN",2022-06-30,84.2073223758588
"2434","PETOGOGAN",2021-11-30,81.4853465518741
"2435","PETOGOGAN",2021-09-30,75.6848421601878
"2436","PETOGOGAN",2021-08-31,62.6663188103313
"2437","PETOGOGAN",2021-12-31,82.3984694321245
"2438","PETOGOGAN",2022-01-31,83.1898425950083
"2439","PETOGOGAN",2021-07-31,52.2567179754761
"2440","PETOGOGAN",2022-03-31,83.8159839986086
"2441","PETOGOGAN",2022-05-31,84.1116618836421
"2442","PETOGOGAN",2021-10-31,79.5547438907731
"2443","CIPETE UTARA",2022-02-27,83.5933376341564
"2444","CIPETE UTARA",2022-04-30,84.1680839833441
"2445","CIPETE UTARA",2022-06-30,84.4232009852795
"2446","CIPETE UTARA",2021-11-30,81.7576681719547
"2447","CIPETE UTARA",2021-09-30,76.1861474400328
"2448","CIPETE UTARA",2021-08-31,63.2308955486482
"2449","CIPETE UTARA",2021-12-31,82.5376810744238
"2450","CIPETE UTARA",2022-01-31,83.3675444255469
"2451","CIPETE UTARA",2021-07-31,52.6684651926573
"2452","CIPETE UTARA",2022-03-31,83.8631165327547
"2453","CIPETE UTARA",2022-05-31,84.2384610873263
"2454","CIPETE UTARA",2021-10-31,80.3559908509765
"2455","PANCORAN",2022-02-27,82.8896555275218
"2456","PANCORAN",2022-04-30,83.6517172133258
"2457","PANCORAN",2022-06-30,83.8164873075537
"2458","PANCORAN",2021-11-30,80.9175634622316
"2459","PANCORAN",2021-09-30,73.1733690335204
"2460","PANCORAN",2021-08-31,62.6229339374903
"2461","PANCORAN",2021-12-31,81.9267802893775
"2462","PANCORAN",2022-01-31,82.7351835641831
"2463","PANCORAN",2021-07-31,52.2115236084651
"2464","PANCORAN",2022-03-31,83.3324751557592
"2465","PANCORAN",2022-05-31,83.6774625405489
"2466","PANCORAN",2021-10-31,78.5953349467072
"2467","DUREN TIGA",2022-02-27,83.0078745718422
"2468","DUREN TIGA",2022-04-30,83.7105830008122
"2469","DUREN TIGA",2022-06-30,83.8588933225043
"2470","DUREN TIGA",2021-11-30,80.9986228327271
"2471","DUREN TIGA",2021-09-30,75.4052049860518
"2472","DUREN TIGA",2021-08-31,62.7211412832374
"2473","DUREN TIGA",2021-12-31,81.9343903386419
"2474","DUREN TIGA",2022-01-31,82.8101274762527
"2475","DUREN TIGA",2021-07-31,53.6706804618807
"2476","DUREN TIGA",2022-03-31,83.3892439704792
"2477","DUREN TIGA",2022-05-31,83.7353013877609
"2478","DUREN TIGA",2021-10-31,79.2542109537766
"2479","PENGADEGAN",2022-02-27,84.1651922897849
"2480","PENGADEGAN",2022-04-30,84.7751187261384
"2481","PENGADEGAN",2022-06-30,84.9520439519508
"2482","PENGADEGAN",2021-11-30,82.3912841046652
